iter	Passed	Remaining
3244	12915	6985
3245	12920	6981
3246	12923	6977
3247	12927	6973
3248	12931	6969
3249	12935	6965
3250	12938	6960
3251	12941	6956
3252	12945	6952
3253	12948	6948
3254	12952	6943
3255	12956	6939
3256	12959	6935
3257	12963	6931
3258	12966	6927
3259	12971	6923
3260	12974	6919
3261	12978	6914
3262	12981	6910
3263	12985	6906
3264	12988	6902
3265	12992	6898
3266	12996	6894
3267	13001	6890
3268	13004	6886
3269	13008	6882
3270	13011	6877
3271	13015	6873
3272	13021	6871
3273	13025	6866
3274	13029	6862
3275	13034	6859
3276	13037	6855
3277	13042	6851
3278	13046	6847
3279	13049	6843
3280	13053	6839
3281	13057	6835
3282	13060	6830
3283	13064	6826
3284	13068	6822
3285	13072	6818
3286	13076	6814
3287	13080	6810
3288	13083	6806
3289	13090	6803
3290	13094	6799
3291	13097	6795
3292	13101	6791
3293	13104	6787
3294	13108	6783
3295	13112	6779
3296	13117	6775
3297	13121	6771
3298	13124	6767
3299	13128	6763
3300	13132	6759
3301	13136	6755
3302	13139	6750
3303	13143	6746
3304	13146	6742
3305	13150	6738
3306	13153	6734
3307	13158	6730
3308	13161	6725
3309	13165	6721
3310	13168	6717
3311	13172	6713
3312	13175	6709
3313	13179	6705
3314	13183	6701
3315	13186	6696
3316	13191	6693
3317	13195	6689
3318	13199	6685
3319	13203	6681
3320	13207	6677
3321	13211	6673
3322	13215	6669
3323	13218	6664
3324	13221	6660
3325	13225	6656
3326	13229	6652
3327	13232	6648
3328	13236	6644
3329	13240	6640
3330	13244	6636
3331	13248	6632
3332	13252	6628
3333	13256	6624
3334	13259	6619
3335	13263	6616
3336	13267	6611
3337	13271	6607
3338	13275	6603
3339	13278	6599
3340	13281	6595
3341	13285	6591
3342	13288	6586
3343	13295	6583
3344	13298	6579
3345	13303	6576
3346	13306	6571
3347	13311	6568
3348	13317	6565
3349	13321	6561
3350	13325	6557
3351	13330	6553
3352	13338	6551
3353	13345	6549
3354	13350	6545
3355	13354	6541
3356	13359	6538
3357	13364	6534
3358	13368	6531
3359	13371	6526
3360	13376	6522
3361	13380	6519
3362	13385	6515
3363	13389	6511
3364	13393	6507
3365	13397	6503
3366	13402	6500
3367	13407	6496
3368	13412	6493
3369	13416	6489
3370	13420	6485
3371	13424	6481
3372	13428	6477
3373	13433	6473
3374	13439	6470
3375	13443	6466
3376	13446	6462
3377	13451	6459
3378	13455	6455
3379	13461	6451
3380	13465	6448
3381	13469	6444
3382	13474	6440
3383	13480	6437
3384	13486	6434
3385	13491	6430
3386	13497	6427
3387	13501	6424
3388	13508	6421
3389	13513	6418
3390	13518	6414
3391	13522	6410
3392	13526	6406
3393	13530	6402
3394	13535	6398
3395	13539	6395
3396	13544	6391
3397	13549	6388
3398	13556	6385
3399	13562	6382
3400	13569	6379
3401	13575	6376
3402	13581	6373
3403	13609	6380
3404	13620	6380
3405	13630	6379
3406	13636	6376
3407	13642	6373
3408	13653	6371
3409	13661	6370
3410	13688	6376
3411	13705	6378
3412	13714	6377
3413	13728	6377
3414	13732	6373
3415	13740	6371
3416	13748	6369
3417	13754	6366
3418	13760	6363
3419	13766	6359
3420	13771	6356
3421	13776	6352
3422	13780	6348
3423	13787	6346
3424	13792	6342
3425	13799	6340
3426	13803	6336
3427	13807	6331
3428	13811	6327
3429	13816	6324
3430	13819	6319
3431	13823	6315
3432	13827	6311
3433	13831	6307
3434	13835	6303
3435	13838	6299
3436	13842	6295
3437	13846	6290
3438	13850	6287
3439	13855	6283
3440	13860	6279
3441	13864	6275
3442	13868	6271
3443	13872	6267
3444	13876	6263
3445	13881	6259
3446	13885	6255
3447	13889	6252
3448	13895	6248
3449	13899	6244
3450	13902	6240
3451	13906	6236
3452	13910	6231
3453	13913	6227
3454	13917	6223
3455	13922	6219
3456	13926	6215
3457	13929	6211
3458	13932	6207
3459	13936	6202
3460	13941	6199
3461	13944	6194
3462	13949	6191
3463	13955	6188
3464	13959	6184
3465	13963	6180
3466	13967	6175
3467	13971	6171
3468	13975	6167
3469	13980	6164
3470	13983	6159
3471	13988	6156
3472	13992	6152
3473	13996	6148
3474	13999	6143
3475	14003	6139
3476	14007	6135
3477	14010	6131
3478	14014	6126
3479	14017	6122
3480	14021	6118
3481	14025	6114
3482	14028	6110
3483	14031	6105
3484	14036	6101
3485	14039	6097
3486	14043	6093
3487	14048	6089
3488	14053	6086
3489	14056	6081
3490	14060	6077
3491	14064	6073
3492	14067	6069
3493	14072	6065
3494	14075	6061
3495	14080	6057
3496	14085	6053
3497	14088	6049
3498	14092	6045
3499	14095	6040
3500	14099	6036
3501	14103	6032
3502	14106	6028
3503	14110	6024
3504	14114	6020
3505	14118	6016
3506	14124	6013
3507	14128	6008
3508	14131	6004
3509	14135	6000
3510	14139	5996
3511	14143	5992
3512	14146	5987
3513	14150	5983
3514	14153	5979
3515	14157	5975
3516	14160	5971
3517	14165	5967
3518	14170	5963
3519	14174	5959
3520	14178	5955
3521	14182	5951
3522	14185	5947
3523	14188	5942
3524	14192	5938
3525	14195	5934
3526	14199	5930
3527	14202	5925
3528	14207	5922
3529	14210	5917
3530	14214	5913
3531	14218	5909
3532	14222	5905
3533	14225	5901
3534	14229	5896
3535	14232	5892
3536	14236	5888
3537	14239	5884
3538	14242	5879
3539	14246	5875
3540	14250	5871
3541	14253	5867
3542	14256	5862
3543	14262	5859
3544	14266	5855
3545	14269	5851
3546	14273	5847
3547	14277	5843
3548	14282	5839
3549	14285	5835
3550	14289	5830
3551	14292	5826
3552	14296	5822
3553	14299	5818
3554	14303	5813
3555	14306	5809
3556	14310	5805
3557	14314	5801
3558	14317	5797
3559	14321	5792
3560	14324	5788
3561	14328	5784
3562	14332	5780
3563	14335	5776
3564	14339	5771
3565	14342	5767
3566	14345	5763
3567	14349	5759
3568	14352	5754
3569	14356	5750
3570	14360	5746
3571	14364	5742
3572	14367	5738
3573	14371	5734
3574	14374	5729
3575	14378	5725
3576	14382	5721
3577	14386	5717
3578	14389	5713
3579	14394	5709
3580	14397	5705
3581	14401	5700
3582	14404	5696
3583	14409	5692
3584	14412	5688
3585	14415	5684
3586	14421	5680
3587	14424	5676
3588	14428	5672
3589	14432	5668
3590	14438	5665
3591	14442	5661
3592	14446	5657
3593	14451	5653
3594	14456	5649
3595	14461	5646
3596	14470	5644
3597	14474	5640
3598	14480	5636
3599	14483	5632
3600	14487	5628
3601	14490	5624
3602	14494	5620
3603	14498	5615
3604	14501	5611
3605	14505	5607
3606	14509	5603
3607	14513	5599
3608	14517	5595
3609	14520	5591
3610	14524	5587
3611	14528	5582
3612	14532	5578
3613	14536	5574
3614	14539	5570
3615	14543	5566
3616	14547	5562
3617	14551	5558
3618	14555	5554
3619	14558	5550
3620	14563	5546
3621	14567	5542
3622	14570	5537
3623	14575	5534
3624	14579	5530
3625	14582	5525
3626	14587	5522
3627	14591	5518
3628	14595	5514
3629	14599	5510
3630	14603	5505
3631	14607	5502
3632	14612	5498
3633	14615	5494
3634	14620	5490
3635	14624	5486
3636	14627	5481
3637	14631	5477
3638	14635	5473
3639	14639	5469
3640	14643	5465
3641	14648	5461
3642	14652	5457
3643	14656	5453
3644	14660	5449
3645	14664	5445
3646	14668	5442
3647	14673	5438
3648	14677	5434
3649	14682	5430
3650	14685	5426
3651	14689	5422
3652	14693	5418
3653	14697	5414
3654	14701	5410
3655	14705	5406
3656	14709	5401
3657	14713	5397
3658	14717	5393
3659	14721	5389
3660	14725	5385
3661	14728	5381
3662	14732	5377
3663	14737	5373
3664	14740	5369
3665	14744	5365
3666	14749	5361
3667	14752	5357
3668	14756	5353
3669	14759	5348
3670	14762	5344
3671	14766	5340
3672	14770	5336
3673	14773	5331
3674	14777	5327
3675	14780	5323
3676	14784	5319
3677	14787	5315
3678	14790	5310
3679	14795	5307
3680	14800	5303
3681	14805	5299
3682	14809	5295
3683	14812	5291
3684	14817	5287
3685	14821	5283
3686	14825	5279
3687	14830	5275
3688	14834	5272
3689	14839	5268
3690	14843	5264
3691	14848	5260
3692	14853	5256
3693	14857	5252
3694	14862	5249
3695	14866	5245
3696	14872	5241
3697	14878	5238
3698	14882	5234
3699	14886	5230
3700	14890	5226
3701	14894	5222
3702	14898	5218
3703	14902	5214
3704	14907	5210
3705	14911	5206
3706	14915	5202
3707	14920	5198
3708	14924	5194
3709	14928	5190
3710	14933	5187
3711	14937	5183
3712	14942	5179
3713	14946	5175
3714	14950	5171
3715	14955	5167
3716	14960	5163
3717	14969	5161
3718	14973	5157
3719	14977	5153
3720	14981	5149
3721	14985	5145
3722	14990	5141
3723	14995	5138
3724	14999	5134
3725	15004	5130
3726	15008	5126
3727	15012	5122
3728	15016	5118
3729	15020	5114
3730	15025	5110
3731	15029	5106
3732	15034	5102
3733	15038	5098
3734	15042	5094
3735	15047	5091
3736	15051	5086
3737	15055	5083
3738	15060	5079
3739	15064	5075
3740	15069	5071
3741	15074	5067
3742	15078	5063
3743	15083	5060
3744	15088	5056
3745	15093	5052
3746	15104	5051
3747	15110	5047
3748	15119	5045
3749	15124	5041
3750	15134	5039
3751	15139	5035
3752	15144	5032
3753	15148	5028
3754	15153	5024
3755	15157	5020
3756	15162	5016
3757	15167	5012
3758	15171	5008
3759	15176	5004
3760	15180	5001
3761	15185	4997
3762	15189	4993
3763	15194	4989
3764	15198	4985
3765	15203	4981
3766	15208	4977
3767	15212	4974
3768	15216	4969
3769	15221	4966
3770	15225	4962
3771	15230	4958
3772	15234	4954
3773	15239	4950
3774	15243	4946
3775	15247	4942
3776	15254	4939
3777	15259	4935
3778	15264	4931
3779	15269	4928
3780	15274	4924
3781	15278	4920
3782	15283	4916
3783	15287	4912
3784	15292	4909
3785	15297	4905
3786	15301	4901
3787	15305	4897
3788	15310	4893
3789	15317	4890
3790	15322	4886
3791	15326	4882
3792	15331	4878
3793	15335	4874
3794	15339	4870
3795	15346	4867
3796	15351	4863
3797	15356	4860
3798	15361	4856
3799	15365	4852
3800	15370	4848
3801	15374	4844
3802	15379	4840
3803	15383	4836
3804	15388	4832
3805	15392	4828
3806	15397	4824
3807	15401	4821
3808	15406	4817
3809	15410	4813
3810	15415	4809
3811	15419	4805
3812	15424	4801
3813	15429	4797
3814	15434	4794
3815	15439	4790
3816	15443	4786
3817	15450	4783
3818	15454	4779
3819	15459	4775
3820	15464	4771
3821	15468	4767
3822	15472	4763
3823	15476	4759
3824	15481	4755
3825	15485	4751
3826	15490	4747
3827	15494	4743
3828	15498	4739
3829	15502	4735
3830	15507	4731
3831	15511	4727
3832	15515	4723
3833	15520	4720
3834	15524	4716
3835	15528	4712
3836	15532	4708
3837	15536	4703
3838	15540	4699
3839	15544	4695
3840	15548	4691
3841	15553	4687
3842	15562	4685
3843	15566	4681
3844	15569	4677
3845	15574	4673
3846	15579	4669
3847	15583	4665
3848	15588	4661
3849	15593	4657
3850	15598	4653
3851	15603	4650
3852	15608	4646
3853	15612	4642
3854	15617	4638
3855	15621	4634
3856	15626	4630
3857	15630	4626
3858	15635	4622
3859	15638	4618
3860	15642	4614
3861	15645	4610
3862	15651	4606
3863	15655	4602
3864	15659	4598
3865	15663	4594
3866	15667	4590
3867	15671	4586
3868	15677	4582
3869	15681	4578
3870	15685	4574
3871	15689	4570
3872	15694	4566
3873	15698	4562
3874	15703	4559
3875	15708	4555
3876	15712	4551
3877	15717	4547
3878	15721	4543
3879	15726	4539
3880	15732	4536
3881	15737	4532
3882	15742	4528
3883	15747	4524
3884	15752	4521
3885	15757	4517
3886	15763	4513
3887	15768	4509
3888	15772	4505
3889	15777	4502
3890	15782	4498
3891	15786	4494
3892	15791	4490
3893	15795	4486
3894	15799	4482
3895	15803	4478
3896	15808	4474
3897	15812	4470
3898	15817	4466
3899	15821	4462
3900	15826	4458
3901	15830	4454
3902	15834	4450
3903	15839	4446
3904	15844	4442
3905	15848	4438
3906	15852	4434
3907	15856	4430
3908	15861	4426
3909	15865	4422
3910	15869	4418
3911	15873	4414
3912	15878	4410
3913	15882	4406
3914	15888	4403
3915	15892	4399
3916	15897	4395
3917	15901	4391
3918	15905	4387
3919	15910	4383
3920	15914	4379
3921	15918	4375
3922	15923	4371
3923	15927	4367
3924	15931	4363
3925	15935	4359
3926	15940	4355
3927	15945	4351
3928	15951	4348
3929	15955	4344
3930	15959	4340
3931	15964	4336
3932	15969	4332
3933	15974	4328
3934	15978	4324
3935	15983	4320
3936	15987	4316
3937	15991	4312
3938	15995	4308
3939	16001	4305
3940	16007	4301
3941	16011	4297
3942	16015	4293
3943	16021	4289
3944	16025	4285
3945	16030	4281
3946	16034	4277
3947	16039	4273
3948	16046	4270
3949	16051	4266
3950	16055	4262
3951	16060	4258
3952	16064	4254
3953	16068	4250
3954	16073	4246
3955	16077	4242
3956	16082	4239
3957	16087	4235
3958	16092	4231
3959	16097	4227
3960	16101	4223
3961	16105	4219
3962	16110	4215
3963	16115	4211
3964	16120	4208
3965	16125	4204
3966	16129	4200
3967	16134	4196
3968	16139	4192
3969	16145	4188
3970	16150	4184
3971	16155	4181
3972	16159	4177
3973	16164	4173
3974	16169	4169
3975	16173	4165
3976	16178	4161
3977	16183	4157
3978	16187	4153
3979	16192	4149
3980	16197	4146
3981	16203	4142
3982	16208	4138
3983	16213	4134
3984	16217	4130
3985	16222	4126
3986	16227	4123
3987	16232	4119
3988	16236	4115
3989	16242	4111
3990	16246	4107
3991	16251	4103
3992	16256	4099
3993	16261	4095
3994	16266	4092
3995	16271	4088
3996	16276	4084
3997	16280	4080
3998	16285	4076
3999	16290	4072
4000	16296	4068
4001	16300	4065
4002	16305	4061
4003	16311	4057
4004	16316	4053
4005	16321	4049
4006	16326	4045
4007	16330	4041
4008	16335	4038
4009	16340	4034
4010	16345	4030
4011	16350	4026
4012	16356	4022
4013	16363	4019
4014	16369	4015
4015	16373	4011
4016	16378	4007
4017	16382	4003
4018	16387	4000
4019	16394	3996
4020	16399	3992
4021	16403	3988
4022	16408	3984
4023	16412	3980
4024	16417	3976
4025	16423	3973
4026	16441	3972
4027	16445	3968
4028	16451	3964
4029	16456	3960
4030	16460	3956
4031	16465	3953
4032	16473	3949
4033	16478	3945
4034	16484	3942
4035	16488	3938
4036	16492	3934
4037	16496	3930
4038	16500	3925
4039	16503	3921
4040	16508	3917
4041	16511	3913
4042	16515	3909
4043	16519	3905
4044	16523	3901
4045	16527	3896
4046	16533	3893
4047	16537	3889
4048	16541	3885
4049	16546	3881
4050	16551	3877
4051	16555	3873
4052	16559	3869
4053	16563	3865
4054	16566	3860
4055	16571	3856
4056	16575	3852
4057	16579	3848
4058	16585	3844
4059	16590	3841
4060	16595	3837
4061	16599	3833
4062	16603	3829
4063	16607	3825
4064	16611	3820
4065	16618	3817
4066	16623	3813
4067	16626	3809
4068	16630	3805
4069	16634	3801
4070	16640	3797
4071	16645	3793
4072	16649	3789
4073	16654	3785
4074	16658	3781
4075	16663	3777
4076	16666	3773
4077	16671	3769
4078	16675	3765
4079	16679	3761
4080	16683	3756
4081	16687	3752
4082	16691	3748
4083	16694	3744
4084	16698	3740
4085	16702	3736
4086	16706	3732
4087	16710	3728
4088	16715	3723
4089	16718	3719
4090	16723	3715
4091	16726	3711
4092	16730	3707
4093	16734	3703
4094	16738	3699
4095	16742	3695
4096	16746	3690
4097	16750	3686
4098	16754	3682
4099	16758	3678
4100	16761	3674
4101	16766	3670
4102	16771	3666
4103	16776	3662
4104	16780	3658
4105	16784	3654
4106	16788	3650
4107	16791	3646
4108	16795	3641
4109	16799	3637
4110	16802	3633
4111	16806	3629
4112	16809	3625
4113	16812	3620
4114	16816	3616
4115	16820	3612
4116	16823	3608
4117	16826	3603
4118	16831	3599
4119	16834	3595
4120	16837	3591
4121	16841	3587
4122	16844	3583
4123	16848	3578
4124	16851	3574
4125	16854	3570
4126	16858	3566
4127	16861	3561
4128	16865	3557
4129	16869	3553
4130	16873	3549
4131	16876	3545
4132	16880	3541
4133	16883	3536
4134	16888	3532
4135	16891	3528
4136	16895	3524
4137	16899	3520
4138	16903	3516
4139	16907	3512
4140	16911	3507
4141	16914	3503
4142	16919	3499
4143	16923	3495
4144	16926	3491
4145	16930	3487
4146	16933	3483
4147	16936	3478
4148	16940	3474
4149	16943	3470
4150	16947	3466
4151	16950	3461
4152	16953	3457
4153	16957	3453
4154	16961	3449
4155	16964	3445
4156	16968	3441
4157	16971	3436
4158	16976	3432
4159	16980	3428
4160	16983	3424
4161	16987	3420
4162	16991	3416
4163	16995	3412
4164	16998	3407
4165	17002	3403
4166	17006	3399
4167	17009	3395
4168	17013	3391
4169	17017	3387
4170	17020	3382
4171	17023	3378
4172	17027	3374
4173	17030	3370
4174	17034	3366
4175	17038	3362
4176	17041	3357
4177	17045	3353
4178	17049	3349
4179	17052	3345
4180	17057	3341
4181	17062	3337
4182	17067	3333
4183	17073	3329
4184	17077	3325
4185	17081	3321
4186	17085	3317
4187	17089	3313
4188	17092	3309
4189	17096	3305
4190	17101	3301
4191	17104	3296
4192	17109	3292
4193	17112	3288
4194	17116	3284
4195	17120	3280
4196	17123	3276
4197	17127	3272
4198	17130	3267
4199	17134	3263
4200	17140	3259
4201	17143	3255
4202	17147	3251
4203	17151	3247
4204	17155	3243
4205	17158	3239
4206	17162	3235
4207	17165	3230
4208	17169	3226
4209	17172	3222
4210	17176	3218
4211	17179	3214
4212	17186	3210
4213	17191	3206
4214	17196	3202
4215	17200	3198
4216	17205	3194
4217	17209	3190
4218	17213	3186
4219	17220	3182
4220	17224	3178
4221	17228	3174
4222	17232	3170
4223	17236	3166
4224	17241	3162
4225	17245	3158
4226	17250	3154
4227	17254	3150
4228	17259	3146
4229	17264	3142
4230	17268	3138
4231	17272	3134
4232	17276	3130
4233	17280	3126
4234	17284	3122
4235	17288	3118
4236	17292	3114
4237	17297	3110
4238	17301	3106
4239	17305	3101
4240	17310	3098
4241	17315	3094
4242	17318	3089
4243	17322	3085
4244	17327	3081
4245	17331	3077
4246	17335	3073
4247	17339	3069
4248	17344	3065
4249	17349	3061
4250	17353	3057
4251	17357	3053
4252	17361	3049
4253	17364	3045
4254	17368	3041
4255	17373	3037
4256	17377	3032
4257	17381	3028
4258	17385	3024
4259	17389	3020
4260	17393	3016
4261	17396	3012
4262	17400	3008
4263	17405	3004
4264	17409	3000
4265	17412	2995
4266	17416	2991
4267	17420	2987
4268	17424	2983
4269	17428	2979
4270	17433	2975
4271	17437	2971
4272	17440	2967
4273	17444	2963
4274	17447	2958
4275	17451	2954
4276	17455	2950
4277	17459	2946
4278	17463	2942
4279	17468	2938
4280	17472	2934
4281	17476	2930
4282	17480	2926
4283	17484	2922
4284	17489	2918
4285	17493	2914
4286	17496	2910
4287	17501	2905
4288	17505	2901
4289	17509	2897
4290	17514	2893
4291	17518	2889
4292	17522	2885
4293	17526	2881
4294	17530	2877
4295	17535	2873
4296	17539	2869
4297	17543	2865
4298	17548	2861
4299	17553	2857
4300	17557	2853
4301	17561	2849
4302	17564	2845
4303	17568	2840
4304	17572	2836
4305	17576	2832
4306	17580	2828
4307	17587	2825
4308	17591	2820
4309	17595	2816
4310	17599	2812
4311	17603	2808
4312	17607	2804
4313	17611	2800
4314	17615	2796
4315	17619	2792
4316	17623	2788
4317	17627	2784
4318	17630	2779
4319	17634	2775
4320	17638	2771
4321	17642	2767
4322	17650	2764
4323	17654	2759
4324	17658	2755
4325	17662	2751
4326	17666	2747
4327	17670	2743
4328	17674	2739
4329	17679	2735
4330	17684	2731
4331	17689	2727
4332	17693	2723
4333	17697	2719
4334	17701	2715
4335	17705	2711
4336	17709	2707
4337	17714	2703
4338	17718	2699
4339	17722	2695
4340	17727	2691
4341	17731	2687
4342	17736	2683
4343	17741	2679
4344	17745	2675
4345	17749	2671
4346	17756	2667
4347	17761	2663
4348	17766	2659
4349	17771	2655
4350	17776	2651
4351	17781	2647
4352	17786	2643
4353	17791	2639
4354	17796	2635
4355	17801	2631
4356	17805	2627
4357	17809	2623
4358	17814	2619
4359	17818	2615
4360	17822	2611
4361	17827	2607
4362	17832	2603
4363	17836	2599
4364	17840	2595
4365	17845	2591
4366	17850	2587
4367	17854	2583
4368	17860	2579
4369	17865	2575
4370	17870	2571
4371	17874	2567
4372	17879	2563
4373	17883	2559
4374	17888	2555
4375	17892	2551
4376	17897	2547
4377	17902	2543
4378	17906	2539
4379	17911	2535
4380	17915	2531
4381	17919	2527
4382	17923	2523
4383	17928	2519
4384	17933	2515
4385	17938	2511
4386	17942	2507
4387	17947	2503
4388	17951	2499
4389	17956	2495
4390	17963	2491
4391	17967	2487
4392	17972	2483
4393	17997	2482
4394	18002	2478
4395	18013	2474
4396	18017	2470
4397	18023	2466
4398	18029	2463
4399	18034	2459
4400	18040	2455
4401	18044	2451
4402	18049	2447
4403	18054	2443
4404	18058	2439
4405	18062	2435
4406	18067	2431
4407	18072	2427
4408	18076	2423
4409	18081	2419
4410	18087	2415
4411	18094	2411
4412	18098	2407
4413	18103	2403
4414	18106	2399
4415	18110	2395
4416	18114	2390
4417	18118	2386
4418	18122	2382
4419	18126	2378
4420	18130	2374
4421	18135	2370
4422	18139	2366
4423	18142	2362
4424	18147	2358
4425	18151	2354
4426	18155	2349
4427	18159	2345
4428	18162	2341
4429	18166	2337
4430	18170	2333
4431	18175	2329
4432	18179	2325
4433	18183	2321
4434	18186	2316
4435	18190	2312
4436	18194	2308
4437	18197	2304
4438	18201	2300
4439	18206	2296
4440	18210	2292
4441	18215	2288
4442	18222	2284
4443	18226	2280
4444	18230	2276
4445	18233	2272
4446	18237	2267
4447	18241	2263
4448	18245	2259
4449	18249	2255
4450	18254	2251
4451	18258	2247
4452	18263	2243
4453	18267	2239
4454	18270	2235
4455	18274	2231
4456	18278	2226
4457	18283	2222
4458	18286	2218
4459	18290	2214
4460	18295	2210
4461	18298	2206
4462	18301	2202
4463	18305	2197
4464	18308	2193
4465	18312	2189
4466	18315	2185
4467	18318	2181
4468	18322	2177
4469	18325	2172
4470	18328	2168
4471	18332	2164
4472	18335	2160
4473	18338	2156
4474	18342	2151
4475	18345	2147
4476	18349	2143
4477	18352	2139
4478	18357	2135
4479	18361	2131
4480	18365	2127
4481	18369	2122
4482	18372	2118
4483	18375	2114
4484	18379	2110
4485	18382	2106
4486	18385	2102
4487	18389	2097
4488	18392	2093
4489	18396	2089
4490	18402	2085
4491	18406	2081
4492	18409	2077
4493	18414	2073
4494	18417	2069
4495	18420	2064
4496	18423	2060
4497	18426	2056
4498	18431	2052
4499	18435	2048
4500	18438	2044
4501	18442	2040
4502	18447	2036
4503	18450	2031
4504	18454	2027
4505	18459	2023
4506	18463	2019
4507	18466	2015
4508	18470	2011
4509	18473	2007
4510	18476	2002
4511	18479	1998
4512	18483	1994
4513	18485	1990
4514	18489	1986
4515	18492	1981
4516	18496	1977
4517	18499	1973
4518	18503	1969
4519	18507	1965
4520	18510	1961
4521	18513	1956
4522	18517	1952
4523	18520	1948
4524	18524	1944
4525	18530	1940
4526	18534	1936
4527	18537	1932
4528	18540	1928
4529	18543	1923
4530	18547	1919
4531	18551	1915
4532	18554	1911
4533	18558	1907
4534	18561	1903
4535	18565	1899
4536	18567	1894
4537	18572	1890
4538	18576	1886
4539	18580	1882
4540	18584	1878
4541	18587	1874
4542	18590	1870
4543	18594	1865
4544	18597	1861
4545	18601	1857
4546	18604	1853
4547	18607	1849
4548	18611	1845
4549	18614	1840
4550	18617	1836
4551	18620	1832
4552	18623	1828
4553	18629	1824
4554	18632	1820
4555	18635	1816
4556	18637	1811
4557	18641	1807
4558	18643	1803
4559	18646	1799
4560	18649	1795
4561	18652	1790
4562	18655	1786
4563	18658	1782
4564	18662	1778
4565	18666	1774
4566	18669	1770
4567	18673	1765
4568	18676	1761
4569	18679	1757
4570	18682	1753
4571	18686	1749
4572	18690	1745
4573	18694	1741
4574	18698	1736
4575	18702	1732
4576	18705	1728
4577	18709	1724
4578	18713	1720
4579	18717	1716
4580	18721	1712
4581	18724	1708
4582	18729	1704
4583	18734	1700
4584	18737	1695
4585	18741	1691
4586	18745	1687
4587	18749	1683
4588	18754	1679
4589	18758	1675
4590	18762	1671
4591	18766	1667
4592	18770	1663
4593	18774	1659
4594	18780	1655
4595	18785	1651
4596	18788	1647
4597	18792	1643
4598	18797	1638
4599	18801	1634
4600	18805	1630
4601	18810	1626
4602	18813	1622
4603	18817	1618
4604	18822	1614
4605	18826	1610
4606	18831	1606
4607	18835	1602
4608	18840	1598
4609	18844	1594
4610	18848	1590
4611	18854	1586
4612	18858	1582
4613	18862	1578
4614	18866	1573
4615	18872	1569
4616	18876	1565
4617	18879	1561
4618	18883	1557
4619	18887	1553
4620	18891	1549
4621	18895	1545
4622	18899	1541
4623	18903	1537
4624	18907	1533
4625	18911	1528
4626	18916	1524
4627	18920	1520
4628	18924	1516
4629	18930	1512
4630	18934	1508
4631	18937	1504
4632	18941	1500
4633	18945	1496
4634	18949	1492
4635	18953	1488
4636	18957	1484
4637	18962	1480
4638	18966	1475
4639	18970	1471
4640	18975	1467
4641	18978	1463
4642	18982	1459
4643	18986	1455
4644	18991	1451
4645	18994	1447
4646	18999	1443
4647	19004	1439
4648	19008	1435
4649	19012	1431
4650	19016	1426
4651	19020	1422
4652	19025	1418
4653	19029	1414
4654	19033	1410
4655	19037	1406
4656	19041	1402
4657	19045	1398
4658	19055	1394
4659	19059	1390
4660	19064	1386
4661	19068	1382
4662	19072	1378
4663	19076	1374
4664	19081	1370
4665	19098	1367
4666	19102	1362
4667	19106	1358
4668	19112	1354
4669	19116	1350
4670	19120	1346
4671	19126	1342
4672	19135	1339
4673	19141	1335
4674	19145	1330
4675	19150	1326
4676	19153	1322
4677	19157	1318
4678	19161	1314
4679	19166	1310
4680	19171	1306
4681	19175	1302
4682	19179	1298
4683	19182	1294
4684	19187	1290
4685	19191	1286
4686	19195	1281
4687	19198	1277
4688	19203	1273
4689	19206	1269
4690	19210	1265
4691	19215	1261
4692	19219	1257
4693	19222	1253
4694	19231	1249
4695	19235	1245
4696	19239	1241
4697	19243	1237
4698	19247	1232
4699	19250	1228
4700	19254	1224
4701	19258	1220
4702	19263	1216
4703	19268	1212
4704	19273	1208
4705	19276	1204
4706	19280	1200
4707	19283	1196
4708	19287	1191
4709	19291	1187
4710	19295	1183
4711	19299	1179
4712	19302	1175
4713	19306	1171
4714	19310	1167
4715	19313	1163
4716	19317	1158
4717	19320	1154
4718	19324	1150
4719	19328	1146
4720	19331	1142
4721	19335	1138
4722	19339	1134
4723	19342	1130
4724	19348	1126
4725	19361	1122
4726	19367	1118
4727	19371	1114
4728	19376	1110
4729	19381	1106
4730	19385	1102
4731	19389	1098
4732	19394	1094
4733	19398	1090
4734	19403	1085
4735	19408	1081
4736	19412	1077
4737	19417	1073
4738	19422	1069
4739	19429	1065
4740	19433	1061
4741	19438	1057
4742	19442	1053
4743	19447	1049
4744	19451	1045
4745	19456	1041
4746	19461	1037
4747	19466	1033
4748	19470	1029
4749	19475	1025
4750	19480	1020
4751	19485	1016
4752	19490	1012
4753	19494	1008
4754	19500	1004
4755	19504	1000
4756	19509	996
4757	19514	992
4758	19519	988
4759	19524	984
4760	19529	980
4761	19533	976
4762	19537	972
4763	19541	968
4764	19546	964
4765	19551	959
4766	19556	955
4767	19559	951
4768	19563	947
4769	19567	943
4770	19570	939
4771	19573	935
4772	19575	931
4773	19579	926
4774	19582	922
4775	19586	918
4776	19589	914
4777	19592	910
4778	19596	906
4779	19599	902
4780	19602	897
4781	19605	893
4782	19608	889
4783	19610	885
4784	19614	881
4785	19617	877
4786	19621	873
4787	19624	868
4788	19637	865
4789	19649	861
4790	19662	857
4791	19668	853
4792	19674	849
4793	19679	845
4794	19683	841
4795	19687	837
4796	19690	833
4797	19694	829
4798	19697	825
4799	19700	820
4800	19702	816
4801	19705	812
4802	19709	808
