iter	Logloss
2925	0.2151953862
2926	0.2151825462
2927	0.2151765438
2928	0.2151545822
2929	0.2151454759
2930	0.2151315433
2931	0.2150929771
2932	0.2150760949
2933	0.2150626736
2934	0.2150401037
2935	0.2150231724
2936	0.2150145644
2937	0.2150000026
2938	0.2149950319
2939	0.2149810528
2940	0.2149658867
2941	0.2149400966
2942	0.2149338021
2943	0.2149106135
2944	0.2149006405
2945	0.2148856875
2946	0.2148669774
2947	0.2148305875
2948	0.2148211854
2949	0.2148126886
2950	0.2147979054
2951	0.2147723478
2952	0.2147681222
2953	0.2147444761
2954	0.2147326914
2955	0.2147137598
2956	0.214691615
2957	0.2146709187
2958	0.2146501422
2959	0.2146342514
2960	0.2146157024
2961	0.214601829
2962	0.2145967348
2963	0.2145715642
2964	0.2145554579
2965	0.2145424299
2966	0.2145280327
2967	0.21451991
2968	0.214505978
2969	0.2144967719
2970	0.2144826375
2971	0.2144697414
2972	0.2144582807
2973	0.2144483829
2974	0.2144295753
2975	0.2144177705
2976	0.2144056143
2977	0.2143941192
2978	0.2143791531
2979	0.2143552987
2980	0.2143485057
2981	0.2143375964
2982	0.2143284506
2983	0.2143146389
2984	0.2143130371
2985	0.2142806254
2986	0.2142672414
2987	0.2142579916
2988	0.2142341359
2989	0.2142190561
2990	0.214192431
2991	0.2141758556
2992	0.2141741299
2993	0.2141597592
2994	0.2141110631
2995	0.2141001893
2996	0.2140696268
2997	0.2140548191
2998	0.2140422814
2999	0.2140313664
3000	0.2140132398
3001	0.2140028281
3002	0.2139920621
3003	0.2139913799
3004	0.2139787059
3005	0.2139650393
3006	0.2139566043
3007	0.2139445823
3008	0.2139343461
3009	0.2139229066
3010	0.2139121582
3011	0.21390397
3012	0.2138882001
3013	0.2138839738
3014	0.2138704801
3015	0.2138589372
3016	0.2138363142
3017	0.2138292032
3018	0.2138195956
3019	0.2138044434
3020	0.2137932506
3021	0.2137803962
3022	0.2137502708
3023	0.2137255753
3024	0.2137157718
3025	0.2137100339
3026	0.2137014256
3027	0.2136913521
3028	0.2136767647
3029	0.2136699328
3030	0.2136605766
3031	0.2136464369
3032	0.2136374483
3033	0.213632052
3034	0.2136104062
3035	0.2135982845
3036	0.2135704436
3037	0.2135582002
3038	0.2135469085
3039	0.2135190021
3040	0.213511189
3041	0.2134940763
3042	0.2134682053
3043	0.2134625908
3044	0.2134382299
3045	0.2134156423
3046	0.2134017067
3047	0.2133977457
3048	0.2133788728
3049	0.2133627083
3050	0.2133531209
3051	0.2133458685
3052	0.2133347272
3053	0.2133185461
3054	0.2132989762
3055	0.213271819
3056	0.2132566113
3057	0.2132425106
3058	0.2132276583
3059	0.2132224029
3060	0.2131948939
3061	0.2131880398
3062	0.2131822967
3063	0.2131595601
3064	0.2131435057
3065	0.21313281
3066	0.2131156457
3067	0.2131013699
3068	0.2130826717
3069	0.2130613283
3070	0.2130512119
3071	0.2130241844
3072	0.2130047068
3073	0.2129839243
3074	0.2129839195
3075	0.2129604147
3076	0.212946966
3077	0.2129371607
3078	0.2129320483
3079	0.2129225587
3080	0.2129225106
3081	0.2129049476
3082	0.2129049428
3083	0.2128995341
3084	0.2128993494
3085	0.2128731046
3086	0.2128655763
3087	0.212841342
3088	0.2128236689
3089	0.2128071141
3090	0.2127719068
3091	0.2127648576
3092	0.2127486633
3093	0.2127349303
3094	0.2127222483
3095	0.212707413
3096	0.2126952795
3097	0.2126772856
3098	0.2126566401
3099	0.2126426475
3100	0.2126181866
3101	0.2125740622
3102	0.2125554701
3103	0.2125407071
3104	0.2125327549
3105	0.2125048319
3106	0.2124786473
3107	0.2124691662
3108	0.2124512073
3109	0.2124223889
3110	0.2124051644
3111	0.2123830199
3112	0.2123721464
3113	0.212360143
3114	0.2123533522
3115	0.2123300655
3116	0.212325449
3117	0.2123213154
3118	0.2123027216
3119	0.2122809439
3120	0.212270107
3121	0.2122599342
3122	0.212230417
3123	0.2122051571
3124	0.2122017213
3125	0.212199207
3126	0.2121895709
3127	0.2121857749
3128	0.2121782573
3129	0.2121691436
3130	0.2121586444
3131	0.2121585868
3132	0.2121580754
3133	0.2121580377
3134	0.2121387356
3135	0.2121288195
3136	0.2121203023
3137	0.2120998614
3138	0.2120860585
3139	0.2120675284
3140	0.2120577401
3141	0.2120485719
3142	0.2120413597
3143	0.2120332899
3144	0.2120210514
3145	0.2120168473
3146	0.2120073976
3147	0.2120042138
3148	0.2120002124
3149	0.2119687487
3150	0.2119639175
3151	0.2119420378
3152	0.2119281289
3153	0.2119199031
3154	0.2119011964
3155	0.2118929107
3156	0.2118826716
3157	0.2118617387
3158	0.211851303
3159	0.2118295378
3160	0.2118214924
3161	0.211812477
3162	0.2117949991
3163	0.2117692441
3164	0.2117546949
3165	0.2117495358
3166	0.2117446146
3167	0.2117208581
3168	0.2117184244
3169	0.2117050836
3170	0.2116931755
3171	0.211682365
3172	0.2116585844
3173	0.2116516266
3174	0.2116411986
3175	0.2116287352
3176	0.2116042665
3177	0.2115971068
3178	0.2115570867
3179	0.211549703
3180	0.2115236972
3181	0.2115114614
3182	0.2115061692
3183	0.2114984531
3184	0.2114930001
3185	0.2114762152
3186	0.2114646794
3187	0.2114454491
3188	0.2114381103
3189	0.2114169932
3190	0.211394708
3191	0.2113765033
3192	0.2113714199
3193	0.2113635195
3194	0.2113590452
3195	0.2113462892
3196	0.2113387884
3197	0.2113266243
3198	0.2113175465
3199	0.2113125821
3200	0.2112916107
3201	0.2112847586
3202	0.2112783159
3203	0.2112559882
3204	0.2112478557
3205	0.2112382326
3206	0.2112292299
3207	0.2112245728
3208	0.2112175943
3209	0.211211307
3210	0.2112006403
3211	0.2111831749
3212	0.2111715657
3213	0.2111583033
3214	0.2111472395
3215	0.211141919
3216	0.211123654
3217	0.2111128273
3218	0.2110928953
3219	0.2110733117
3220	0.2110638211
3221	0.2110601398
3222	0.2110523748
3223	0.2110394928
3224	0.2110347028
3225	0.2110124993
3226	0.2110060641
3227	0.2110001616
3228	0.2109783287
3229	0.2109541146
3230	0.210935757
3231	0.2109171118
3232	0.2109102211
3233	0.2108980834
3234	0.2108849761
3235	0.2108769767
3236	0.2108574872
3237	0.2108391155
3238	0.210826288
3239	0.2108113539
3240	0.2108004756
3241	0.2107969793
3242	0.2107805319
3243	0.210772359
3244	0.2107534557
3245	0.2107419955
3246	0.2107317535
3247	0.2107182314
3248	0.210708365
3249	0.2106987093
3250	0.2106815641
3251	0.2106538945
3252	0.2106463786
3253	0.2106282086
3254	0.2106020211
3255	0.2105713446
3256	0.2105612107
3257	0.2105518576
3258	0.2105359251
3259	0.2105297615
3260	0.210523214
3261	0.2105168725
3262	0.2105077928
3263	0.2104831654
3264	0.2104774388
3265	0.2104541891
3266	0.2104406504
3267	0.2104249957
3268	0.2103963581
3269	0.2103667529
3270	0.210345983
3271	0.2103308877
3272	0.210304097
3273	0.2102944808
3274	0.2102888533
3275	0.2102643705
3276	0.2102439268
3277	0.2102253215
3278	0.2102141044
3279	0.2101865285
3280	0.2101567089
3281	0.2101383115
3282	0.2101210274
3283	0.2101091228
3284	0.2100943439
3285	0.2100806049
3286	0.2100524682
3287	0.2100326279
3288	0.2100190354
3289	0.2099985742
3290	0.2099899996
3291	0.2099814877
3292	0.209954969
3293	0.2099317004
3294	0.2099197238
3295	0.2098935397
3296	0.2098861343
3297	0.2098778453
3298	0.2098697538
3299	0.2098621499
3300	0.2098402456
3301	0.2098196039
3302	0.2098001992
3303	0.2097836833
3304	0.2097629161
3305	0.20975566
3306	0.2097471911
3307	0.2097257392
3308	0.2097103406
3309	0.2096870738
3310	0.2096686511
3311	0.2096653597
3312	0.2096540563
3313	0.209641051
3314	0.2096333028
3315	0.209627109
3316	0.2096181711
3317	0.2096008254
3318	0.2095914621
3319	0.2095865428
3320	0.2095658517
3321	0.2095623915
3322	0.2095476618
3323	0.209535757
3324	0.2095217789
3325	0.2095177208
3326	0.2095092437
3327	0.2094959412
3328	0.209492067
3329	0.2094849258
3330	0.2094760515
3331	0.2094531817
3332	0.2094307898
3333	0.2094225484
3334	0.2094132103
3335	0.2093973622
3336	0.2093899917
3337	0.2093840119
3338	0.2093779111
3339	0.2093701798
3340	0.2093585531
3341	0.2093516043
3342	0.209335312
3343	0.2093190843
3344	0.209313773
3345	0.2092915625
3346	0.2092871786
3347	0.2092682417
3348	0.2092606428
3349	0.2092448892
3350	0.2092290669
3351	0.209220616
3352	0.2092014615
3353	0.209183745
3354	0.2091716964
3355	0.2091663517
3356	0.2091510354
3357	0.2091443262
3358	0.2091296701
3359	0.2091177073
3360	0.2090947375
3361	0.2090802875
3362	0.2090594184
3363	0.2090535545
3364	0.2090462565
3365	0.2090420723
3366	0.2090300837
3367	0.2090174986
3368	0.2090135043
3369	0.209001189
3370	0.2089691706
3371	0.2089691365
3372	0.2089576145
3373	0.2089566298
3374	0.2089405404
3375	0.2089361577
3376	0.2089359658
3377	0.2089359165
3378	0.2089358673
3379	0.2089204981
3380	0.2089121525
3381	0.2089111974
3382	0.2088965528
3383	0.2088869635
3384	0.2088831517
3385	0.2088379792
3386	0.2088237779
3387	0.2087753129
3388	0.208762716
3389	0.2087474057
3390	0.2087235853
3391	0.2087221241
3392	0.2087220778
3393	0.2087220316
3394	0.2087147688
3395	0.208711113
3396	0.2086980238
3397	0.2086556345
3398	0.2086414322
3399	0.2086152371
3400	0.2086121789
3401	0.2085944741
3402	0.2085893572
3403	0.2085713883
3404	0.2085464622
3405	0.2085370915
3406	0.208522929
3407	0.2085165963
3408	0.2085020884
3409	0.2084888406
3410	0.2084753211
3411	0.2084431725
3412	0.2084396657
3413	0.2084354615
3414	0.208421577
3415	0.2084032652
3416	0.2083977154
3417	0.2083894477
3418	0.2083860744
3419	0.208380273
3420	0.2083766341
3421	0.2083565054
3422	0.2083459464
3423	0.2083381704
3424	0.2083243694
3425	0.2083117894
3426	0.2082977029
3427	0.2082931325
3428	0.2082898908
3429	0.2082819053
3430	0.2082602225
3431	0.2082487178
3432	0.2082428055
3433	0.2082255459
3434	0.2082092182
3435	0.2082025706
3436	0.2081871187
3437	0.2081700336
3438	0.2081621159
3439	0.2081571058
3440	0.2081508531
3441	0.2081272471
3442	0.2081157544
3443	0.2081091086
3444	0.208084269
3445	0.2080780069
3446	0.208063677
3447	0.2080399462
3448	0.2080181134
3449	0.2079958147
3450	0.2079822357
3451	0.2079762957
3452	0.2079639439
3453	0.2079511578
3454	0.207934171
3455	0.2079252026
3456	0.2079191453
3457	0.2079031708
3458	0.2078982081
3459	0.2078907652
3460	0.2078786723
3461	0.207874056
3462	0.2078607624
3463	0.2078575861
3464	0.2078180849
3465	0.2078015983
3466	0.2077937634
3467	0.2077704824
3468	0.2077518575
3469	0.2077453925
3470	0.2077262793
3471	0.2077083406
3472	0.2077014269
3473	0.2076777521
3474	0.207669868
3475	0.2076634618
3476	0.2076478011
3477	0.2076436954
3478	0.2076316411
3479	0.2076139792
3480	0.207609183
3481	0.2076009047
3482	0.2075873197
3483	0.2075627587
3484	0.2075503968
3485	0.2075401765
3486	0.2075185936
3487	0.2075141115
3488	0.2075009401
3489	0.2074976072
3490	0.2074929408
3491	0.2074753835
3492	0.2074723952
3493	0.2074604519
3494	0.2074507891
3495	0.2074398988
3496	0.2074294661
3497	0.2074253027
3498	0.2074086834
3499	0.2074013956
3500	0.2073949145
3501	0.2073773801
3502	0.2073696009
3503	0.2073639661
3504	0.2073605805
3505	0.207357168
3506	0.2073408326
3507	0.2073300267
3508	0.2073231203
3509	0.2073135976
3510	0.207298184
3511	0.2072962125
3512	0.2072842381
3513	0.2072699153
3514	0.2072619692
3515	0.2072576044
3516	0.2072345565
3517	0.2072230223
3518	0.2072116666
3519	0.2072048483
3520	0.2071958117
3521	0.2071904592
3522	0.2071774269
3523	0.2071733579
3524	0.2071615504
3525	0.2071443308
3526	0.2071335278
3527	0.2071123539
3528	0.2070994323
3529	0.2070896876
3530	0.2070759869
3531	0.2070727208
3532	0.2070618662
3533	0.207041991
3534	0.2070316693
3535	0.2070223809
3536	0.2070151856
3537	0.2070040301
3538	0.206991566
3539	0.2069780689
3540	0.2069634227
3541	0.206947852
3542	0.2069398317
3543	0.2069367275
3544	0.2069309559
3545	0.2069090891
3546	0.2068965627
3547	0.206886931
3548	0.206878192
3549	0.2068710605
3550	0.2068596282
3551	0.2068462411
3552	0.2068356573
3553	0.2068315731
3554	0.2068164166
3555	0.2068015135
3556	0.2067903135
3557	0.2067874432
3558	0.2067776318
3559	0.2067658123
3560	0.2067566322
3561	0.2067534068
3562	0.2067430732
3563	0.2067329517
3564	0.2067303363
3565	0.2067174122
3566	0.2067139082
3567	0.2067050608
3568	0.2066954568
3569	0.2066907448
3570	0.2066660034
3571	0.2066562399
3572	0.2066453819
3573	0.2066335026
3574	0.2066299961
3575	0.2066153211
3576	0.2066084865
3577	0.2066046328
3578	0.2065896682
3579	0.2065814404
3580	0.2065666328
3581	0.2065629455
3582	0.206551083
3583	0.2065427301
3584	0.2065366635
3585	0.2065272075
3586	0.2065168229
3587	0.2065027474
3588	0.2064961812
3589	0.2064865733
3590	0.2064835751
3591	0.2064800255
3592	0.206471445
3593	0.2064595885
3594	0.2064527323
3595	0.2064465926
3596	0.2064373643
3597	0.206426112
3598	0.2064204177
3599	0.206407374
3600	0.2063933003
3601	0.2063855289
3602	0.2063665011
3603	0.206362973
3604	0.206350958
3605	0.2063318648
3606	0.2063258226
3607	0.2063204729
3608	0.2063163815
3609	0.2063077176
3610	0.2063042611
3611	0.2062922148
3612	0.2062857762
3613	0.2062406706
3614	0.2062031936
3615	0.2061925779
3616	0.2061813146
3617	0.2061739234
3618	0.2061495378
3619	0.2061383882
3620	0.2061319536
3621	0.2061301507
3622	0.2061220739
3623	0.2061158202
3624	0.2061088651
3625	0.2061046888
3626	0.2060932068
3627	0.2060826696
3628	0.2060795688
3629	0.2060725391
3630	0.2060529988
3631	0.2060422967
3632	0.2060258853
3633	0.2060168938
3634	0.2060102732
3635	0.2059884452
3636	0.2059733074
3637	0.2059647638
3638	0.2059535369
3639	0.2059389097
3640	0.2059311091
3641	0.2059235141
3642	0.2059207021
3643	0.2059058329
3644	0.2058923242
3645	0.205885308
3646	0.2058786206
3647	0.2058569632
3648	0.205841789
3649	0.2058284615
3650	0.2058157716
3651	0.2058020655
3652	0.2057945034
3653	0.2057827494
3654	0.2057783527
3655	0.2057640074
3656	0.2057520655
3657	0.2057326674
3658	0.2057229818
3659	0.2057181407
3660	0.2057056625
3661	0.2056905512
3662	0.2056853007
3663	0.2056603269
3664	0.205635409
3665	0.2056295491
3666	0.2056082637
3667	0.2055975413
3668	0.2055873442
3669	0.2055842423
3670	0.205573632
3671	0.2055681707
3672	0.2055651693
3673	0.2055517289
3674	0.2055166278
3675	0.2055006012
3676	0.2054921221
3677	0.2054879394
3678	0.2054821135
3679	0.2054708193
3680	0.2054674902
3681	0.2054547863
3682	0.2054453268
3683	0.2054375065
3684	0.205426096
3685	0.2054225949
3686	0.2053973121
3687	0.205389095
3688	0.2053809605
3689	0.2053627195
3690	0.205359971
3691	0.2053494181
3692	0.2053421438
3693	0.2053343075
3694	0.2053113851
3695	0.2052898869
3696	0.2052843857
3697	0.2052756237
3698	0.2052656534
3699	0.2052588652
3700	0.205237284
3701	0.2052259624
3702	0.2052162854
3703	0.2052118105
3704	0.2052044475
3705	0.2051901757
3706	0.2051824792
3707	0.2051754749
3708	0.205165373
3709	0.2051501153
3710	0.2051392405
3711	0.2051167082
3712	0.2051104778
3713	0.2051076289
3714	0.2050749776
3715	0.2050611566
3716	0.2050571918
3717	0.2050478732
3718	0.2050396961
3719	0.2050319511
3720	0.2050214038
3721	0.2050071146
3722	0.2049954435
3723	0.2049830982
3724	0.2049719235
3725	0.2049622069
3726	0.2049531756
3727	0.2049332933
3728	0.2049270495
3729	0.2049133603
3730	0.2049075116
3731	0.2048938423
3732	0.2048878669
3733	0.2048640812
3734	0.20485294
3735	0.2048442224
3736	0.2048281658
3737	0.2048077169
3738	0.2047955648
3739	0.2047867208
3740	0.2047815367
3741	0.2047764849
3742	0.2047552455
3743	0.2047501443
3744	0.2047376232
3745	0.204718393
3746	0.2047100628
3747	0.2047027816
3748	0.2046929102
3749	0.2046703819
3750	0.2046662473
3751	0.2046636435
3752	0.2046611578
3753	0.2046584819
3754	0.2046418904
3755	0.2046312193
3756	0.2046256036
3757	0.2046144044
3758	0.2046031987
3759	0.2045932544
3760	0.2045854791
3761	0.2045731124
3762	0.2045642005
3763	0.2045536726
3764	0.2045380856
3765	0.2045282495
3766	0.2045238702
3767	0.2045153533
3768	0.2045095252
3769	0.2044982768
3770	0.2044888423
3771	0.2044831526
3772	0.20446153
3773	0.2044357574
3774	0.2044226773
3775	0.2044023781
3776	0.2043929947
3777	0.2043859788
3778	0.204369822
3779	0.2043610604
3780	0.2043504413
3781	0.2043369487
3782	0.2043330268
3783	0.2043090611
3784	0.2042784103
3785	0.2042589336
3786	0.2042552335
3787	0.2042443222
3788	0.2042244773
3789	0.2042186736
3790	0.204213029
3791	0.204209953
3792	0.2042027934
3793	0.2041961306
3794	0.2041875721
3795	0.2041843456
3796	0.2041749787
3797	0.2041565874
3798	0.204151848
3799	0.2041295525
3800	0.20412343
3801	0.2041106066
3802	0.2040933756
3803	0.2040804581
3804	0.2040753063
3805	0.2040693154
3806	0.2040491972
3807	0.2040399178
3808	0.2040274831
3809	0.2040212364
3810	0.2040017018
3811	0.2039920405
3812	0.2039842046
3813	0.2039654421
3814	0.2039484111
3815	0.203934677
3816	0.2039153054
3817	0.2039119104
3818	0.2039054303
3819	0.2038871785
3820	0.2038513713
3821	0.2038464728
3822	0.2038433877
3823	0.2038404231
3824	0.2038006799
3825	0.2037953542
3826	0.2037909869
3827	0.2037765387
3828	0.2037546468
3829	0.2037433264
3830	0.2037209331
3831	0.2037159032
3832	0.2036970085
3833	0.2036662745
3834	0.2036504511
3835	0.2036424775
3836	0.2036215748
3837	0.2036131098
3838	0.20360841
3839	0.2036033462
3840	0.2035835364
3841	0.2035723564
3842	0.2035436295
3843	0.2035263491
3844	0.203503958
3845	0.2034951243
3846	0.2034831965
3847	0.2034732204
3848	0.2034620126
3849	0.203450896
3850	0.2034347366
3851	0.2034206629
3852	0.2034157594
3853	0.203411105
3854	0.2033995921
3855	0.2033972977
3856	0.2033921211
3857	0.2033770584
3858	0.2033650562
3859	0.2033567656
3860	0.2033493844
3861	0.2033379113
3862	0.2033283469
3863	0.2033164829
3864	0.2033065195
3865	0.2033037286
3866	0.2032895817
3867	0.2032815899
3868	0.2032732164
3869	0.2032635422
3870	0.2032530713
3871	0.203234077
3872	0.2032252883
3873	0.2032194161
3874	0.2031905199
3875	0.2031860943
3876	0.2031762568
3877	0.2031728885
3878	0.2031636335
3879	0.203141033
3880	0.2031307554
3881	0.2031256147
3882	0.2030983991
3883	0.2030790061
3884	0.2030662202
3885	0.2030614609
3886	0.2030517635
3887	0.2030421815
3888	0.2030381027
3889	0.2030293894
3890	0.2030183013
3891	0.203004927
3892	0.2030007135
3893	0.2029893671
3894	0.2029704611
3895	0.2029630042
3896	0.2029484243
3897	0.2029366961
3898	0.2029339406
3899	0.2029257617
3900	0.2029077642
3901	0.2028995398
3902	0.2028912432
3903	0.2028658063
3904	0.202858826
3905	0.202839243
3906	0.2028326951
3907	0.2028295688
3908	0.2028204355
3909	0.2027655936
3910	0.2027462087
3911	0.2027427722
3912	0.2027245938
3913	0.2027136868
3914	0.202697616
3915	0.2026911691
3916	0.2026586767
3917	0.2026434591
3918	0.2026396971
3919	0.2026187379
3920	0.2026141659
3921	0.2026005431
3922	0.2025844294
3923	0.2025751004
3924	0.2025664921
3925	0.2025626521
3926	0.202551873
3927	0.2025485499
3928	0.2025356488
3929	0.2025260537
3930	0.2025070428
3931	0.2024985991
3932	0.2024771021
3933	0.2024700329
3934	0.2024569681
3935	0.2024307294
3936	0.2024108726
3937	0.2023829092
3938	0.2023725405
3939	0.2023687556
3940	0.2023597736
3941	0.20234862
3942	0.202343467
3943	0.2023363617
3944	0.2023262475
3945	0.2023162894
3946	0.2023044465
3947	0.2022841767
3948	0.2022703928
3949	0.2022673807
3950	0.2022584116
3951	0.2022509843
3952	0.2022424535
3953	0.2022303918
3954	0.2022036166
3955	0.202200741
3956	0.202192798
3957	0.2021839583
3958	0.2021723527
3959	0.202158668
3960	0.2021486471
3961	0.2021307904
3962	0.2021243299
3963	0.2021142596
3964	0.2021096801
3965	0.2021016628
3966	0.2020924485
3967	0.2020688862
3968	0.2020368863
3969	0.2020330472
3970	0.2020299075
3971	0.202023764
3972	0.202014276
3973	0.2020088725
3974	0.2020062417
3975	0.2019950623
3976	0.2019692711
3977	0.2019663923
3978	0.2019603697
3979	0.2019498343
3980	0.2019444886
3981	0.2019357977
3982	0.2019237643
3983	0.2019132651
3984	0.2019107589
3985	0.2019021201
3986	0.2018901742
3987	0.2018804214
3988	0.201872632
3989	0.2018686278
3990	0.2018600516
3991	0.2018345022
3992	0.2018186041
3993	0.2018096926
3994	0.201806733
3995	0.2018044194
3996	0.2017873555
3997	0.2017851816
3998	0.2017698734
3999	0.2017523914
4000	0.2017469971
4001	0.2017275245
4002	0.2017190276
4003	0.2017077957
4004	0.2016933684
4005	0.2016905618
4006	0.2016859697
4007	0.2016805391
4008	0.201657726
4009	0.2016450367
4010	0.2016337764
4011	0.2016237745
4012	0.2016130989
4013	0.2016041598
4014	0.2015802312
4015	0.2015771742
4016	0.2015542469
4017	0.2015499168
4018	0.201535571
4019	0.2015225436
4020	0.2015111452
4021	0.2015001993
4022	0.2014908951
4023	0.2014827966
4024	0.2014657957
4025	0.2014578061
4026	0.2014478219
4027	0.2014436258
4028	0.201429368
4029	0.2014238181
4030	0.201415119
4031	0.2014075795
4032	0.2014032658
4033	0.2013866551
4034	0.2013793859
4035	0.2013662412
4036	0.2013610449
4037	0.2013474994
4038	0.201331697
4039	0.2013281902
4040	0.2013243241
4041	0.2013171342
4042	0.2013073818
4043	0.201297886
4044	0.2012930732
4045	0.2012883401
4046	0.201275721
4047	0.2012688198
4048	0.201265076
4049	0.2012562893
4050	0.2012500456
4051	0.2012361795
4052	0.2012149644
4053	0.2012118777
4054	0.2012041171
4055	0.2011946539
4056	0.2011850669
4057	0.2011776515
4058	0.2011654885
4059	0.2011556563
4060	0.201132796
4061	0.2011246934
4062	0.2010962803
4063	0.2010901494
4064	0.2010822235
4065	0.2010786656
4066	0.2010701777
4067	0.201061967
4068	0.2010567535
4069	0.2010463045
4070	0.2010427694
4071	0.2010333876
4072	0.2010321466
4073	0.2010262962
4074	0.2010168076
4075	0.2010140888
4076	0.2010066581
4077	0.2010039065
4078	0.2009768851
4079	0.2009754051
4080	0.2009712827
4081	0.2009556946
4082	0.2009530915
4083	0.2009433754
4084	0.2009385847
4085	0.2009133545
4086	0.2009077713
4087	0.200897861
4088	0.2008830752
4089	0.2008693219
4090	0.2008614199
4091	0.2008358584
4092	0.2008227623
4093	0.2008093248
4094	0.2008011629
4095	0.2007930328
4096	0.2007917386
4097	0.200782303
4098	0.2007723003
4099	0.2007506095
4100	0.2007438653
4101	0.2007397824
4102	0.2007153257
4103	0.2007081586
4104	0.2006791854
4105	0.2006734183
4106	0.2006437709
4107	0.2006374107
4108	0.2006280724
4109	0.2006185127
4110	0.2005928727
4111	0.2005902633
4112	0.200585098
4113	0.2005788329
4114	0.2005743207
4115	0.2005529689
4116	0.200526503
4117	0.2005036432
4118	0.2004966295
4119	0.2004853759
4120	0.2004828497
4121	0.2004779158
4122	0.2004538739
4123	0.200444968
4124	0.2004429856
4125	0.2004405247
4126	0.2004251668
4127	0.200406238
4128	0.2003896747
4129	0.2003801327
4130	0.2003754447
4131	0.2003640633
4132	0.200360752
4133	0.2003519973
4134	0.2003472873
4135	0.200338118
4136	0.2003355959
4137	0.2003244752
4138	0.2003202087
4139	0.2003161859
4140	0.2003058906
4141	0.2002927342
4142	0.2002791091
4143	0.2002672357
4144	0.2002527038
4145	0.2002453446
4146	0.2002195056
4147	0.2002147037
4148	0.2002003771
4149	0.2001842064
4150	0.2001678277
4151	0.2001633514
4152	0.2001544763
4153	0.2001421012
4154	0.2001324665
4155	0.200109864
4156	0.2001033566
4157	0.200091197
4158	0.2000817331
4159	0.2000756297
4160	0.200065128
4161	0.2000437912
4162	0.2000348411
4163	0.2000158163
4164	0.1999927664
4165	0.1999865677
4166	0.1999728722
4167	0.1999704669
4168	0.1999529015
4169	0.199940195
4170	0.199925712
4171	0.1999215625
4172	0.1999000029
4173	0.1998850104
4174	0.1998774242
4175	0.1998639241
4176	0.1998563763
4177	0.1998473045
4178	0.1998417515
4179	0.1998394352
4180	0.1998310368
4181	0.1998112648
4182	0.1997943163
4183	0.1997772634
4184	0.1997661001
4185	0.1997585645
4186	0.1997510423
4187	0.199738115
4188	0.1997319113
4189	0.1997235067
4190	0.1997016648
4191	0.1996994099
4192	0.1996723599
4193	0.1996704543
4194	0.1996616677
4195	0.1996448044
4196	0.1996235829
4197	0.1996191166
4198	0.1996121489
4199	0.1996041423
4200	0.1995999384
4201	0.199596512
4202	0.1995882815
4203	0.199574451
4204	0.1995643096
4205	0.199555579
4206	0.1995510232
4207	0.1995440012
4208	0.1995354448
4209	0.1995212003
4210	0.1995105769
4211	0.1995022859
4212	0.1994897641
4213	0.1994870817
4214	0.1994816909
4215	0.1994800677
4216	0.1994755005
4217	0.1994653549
4218	0.1994606795
4219	0.199450041
4220	0.1994462755
4221	0.1994416474
4222	0.19942316
4223	0.1994231577
4224	0.1994129942
4225	0.1994090121
4226	0.1994065669
4227	0.1993852074
4228	0.1993764227
4229	0.1993664315
4230	0.1993524502
4231	0.1993468415
4232	0.1993269301
4233	0.1993096938
4234	0.1993004766
4235	0.199288029
4236	0.1992808621
4237	0.1992569323
4238	0.1992412297
4239	0.1992343149
4240	0.1992319512
4241	0.1992296752
4242	0.1992176542
4243	0.1992086922
4244	0.1991997974
4245	0.1991867562
4246	0.199176513
4247	0.1991633195
4248	0.1991596915
4249	0.1991553012
4250	0.1991384401
4251	0.1991366208
4252	0.1991348741
4253	0.1991319687
4254	0.1991023594
4255	0.1990926454
4256	0.1990860652
4257	0.1990743322
4258	0.1990721138
4259	0.1990698912
4260	0.199067808
4261	0.1990657202
4262	0.1990575494
4263	0.1990442245
4264	0.1990374438
4265	0.1990355632
4266	0.1990256528
4267	0.1990196696
4268	0.1990151132
4269	0.1990109986
4270	0.1989992051
4271	0.1989895852
4272	0.1989823153
4273	0.1989723638
4274	0.1989701603
4275	0.1989618912
4276	0.1989568955
4277	0.1989455104
4278	0.1989313667
4279	0.1989197887
4280	0.1989182852
4281	0.1989149517
4282	0.1989127658
4283	0.1989010703
4284	0.1988917074
4285	0.1988823535
4286	0.198859905
4287	0.1988438107
4288	0.1988352912
4289	0.1988218544
4290	0.1988183286
4291	0.1988089334
4292	0.1987954041
4293	0.1987864111
4294	0.1987831434
4295	0.1987800865
4296	0.1987740182
4297	0.1987593064
4298	0.1987535426
4299	0.1987460852
4300	0.1987426708
4301	0.1987344824
4302	0.1987326726
4303	0.1987113585
4304	0.198696421
4305	0.1986868474
4306	0.198678803
4307	0.1986675774
4308	0.1986621249
4309	0.1986533188
4310	0.1986217529
4311	0.1985937665
4312	0.1985850869
4313	0.1985736477
4314	0.1985509297
4315	0.1985297407
4316	0.1985263593
4317	0.1985184229
4318	0.1985122419
4319	0.1985047375
4320	0.1984982511
4321	0.1984895178
4322	0.1984830403
4323	0.1984789587
4324	0.1984699449
4325	0.1984628927
4326	0.198406003
4327	0.198387055
4328	0.1983304193
4329	0.1983107737
4330	0.1983025938
4331	0.1982898443
4332	0.1982830325
4333	0.1982670867
4334	0.1982542253
4335	0.19824197
4336	0.1982394023
4337	0.1982375021
